            Time            Drag            Lift          ZForce
   5.3699999       0.0000000       0.0000000       0.0000000    
   5.3799999       0.0000000       0.0000000       0.0000000    
   5.3899999       0.0000000       0.0000000       0.0000000    
   5.3999999       0.0000000       0.0000000       0.0000000    
   5.4099999       0.0000000       0.0000000       0.0000000    
   5.4199999       0.0000000       0.0000000       0.0000000    
   5.4299999       0.0000000       0.0000000       0.0000000    
   5.4399999       0.0000000       0.0000000       0.0000000    
   5.4499999       0.0000000       0.0000000       0.0000000    
   5.4599999       0.0000000       0.0000000       0.0000000    
   5.4699999       0.0000000       0.0000000       0.0000000    
   5.4799999       0.0000000       0.0000000       0.0000000    
   5.4899999       0.0000000       0.0000000       0.0000000    
   5.4999999       0.0000000       0.0000000       0.0000000    
   5.5099999       0.0000000       0.0000000       0.0000000    
   5.5199999       0.0000000       0.0000000       0.0000000    
   5.5299999       0.0000000       0.0000000       0.0000000    
   5.5399999       0.0000000       0.0000000       0.0000000    
   5.5499999       0.0000000       0.0000000       0.0000000    
   5.5599999       0.0000000       0.0000000       0.0000000    
   5.5699999       0.0000000       0.0000000       0.0000000    
   5.5799999       0.0000000       0.0000000       0.0000000    
   5.5899999       0.0000000       0.0000000       0.0000000    
   5.5999999       0.0000000       0.0000000       0.0000000    
   5.6099999       0.0000000       0.0000000       0.0000000    
   5.6199999       0.0000000       0.0000000       0.0000000    
   5.6299999       0.0000000       0.0000000       0.0000000    
   5.6399999       0.0000000       0.0000000       0.0000000    
   5.6499999       0.0000000       0.0000000       0.0000000    
   5.6599999       0.0000000       0.0000000       0.0000000    
   5.6699999       0.0000000       0.0000000       0.0000000    
   5.6799999       0.0000000       0.0000000       0.0000000    
   5.6899999       0.0000000       0.0000000       0.0000000    
   5.6999999       0.0000000       0.0000000       0.0000000    
   5.7099999       0.0000000       0.0000000       0.0000000    
   5.7199999       0.0000000       0.0000000       0.0000000    
   5.7299999       0.0000000       0.0000000       0.0000000    
   5.7399999       0.0000000       0.0000000       0.0000000    
   5.7499999       0.0000000       0.0000000       0.0000000    
   5.7599999       0.0000000       0.0000000       0.0000000    
   5.7699999       0.0000000       0.0000000       0.0000000    
   5.7799999       0.0000000       0.0000000       0.0000000    
   5.7899999       0.0000000       0.0000000       0.0000000    
   5.7999999       0.0000000       0.0000000       0.0000000    
   5.8099999       0.0000000       0.0000000       0.0000000    
   5.8199999       0.0000000       0.0000000       0.0000000    
   5.8299999       0.0000000       0.0000000       0.0000000    
   5.8399999       0.0000000       0.0000000       0.0000000    
   5.8499999       0.0000000       0.0000000       0.0000000    
   5.8599999       0.0000000       0.0000000       0.0000000    
   5.8699999       0.0000000       0.0000000       0.0000000    
   5.8799999       0.0000000       0.0000000       0.0000000    
   5.8899999       0.0000000       0.0000000       0.0000000    
   5.8999999       0.0000000       0.0000000       0.0000000    
   5.9099999       0.0000000       0.0000000       0.0000000    
   5.9199999       0.0000000       0.0000000       0.0000000    
   5.9299999       0.0000000       0.0000000       0.0000000    
   5.9399999       0.0000000       0.0000000       0.0000000    
   5.9499999       0.0000000       0.0000000       0.0000000    
   5.9599999       0.0000000       0.0000000       0.0000000    
   5.9699999       0.0000000       0.0000000       0.0000000    
   5.9799999       0.0000000       0.0000000       0.0000000    
   5.9899999       0.0000000       0.0000000       0.0000000    
   5.9999999       0.0000000       0.0000000       0.0000000    
   6.0099999       0.0000000       0.0000000       0.0000000    
   6.0199999       0.0000000       0.0000000       0.0000000    
   6.0299999       0.0000000       0.0000000       0.0000000    
   6.0399999       0.0000000       0.0000000       0.0000000    
   6.0499999       0.0000000       0.0000000       0.0000000    
   6.0599999       0.0000000       0.0000000       0.0000000    
   6.0699999       0.0000000       0.0000000       0.0000000    
   6.0799999       0.0000000       0.0000000       0.0000000    
   6.0899999       0.0000000       0.0000000       0.0000000    
   6.0999999       0.0000000       0.0000000       0.0000000    
   6.1099999       0.0000000       0.0000000       0.0000000    
   6.1199999       0.0000000       0.0000000       0.0000000    
   6.1299999       0.0000000       0.0000000       0.0000000    
   6.1399999       0.0000000       0.0000000       0.0000000    
   6.1499999       0.0000000       0.0000000       0.0000000    
   6.1599999       0.0000000       0.0000000       0.0000000    
   6.1699999       0.0000000       0.0000000       0.0000000    
   6.1799999       0.0000000       0.0000000       0.0000000    
   6.1899999       0.0000000       0.0000000       0.0000000    
   6.1999999       0.0000000       0.0000000       0.0000000    
   6.2099999       0.0000000       0.0000000       0.0000000    
   6.2199999       0.0000000       0.0000000       0.0000000    
   6.2299999       0.0000000       0.0000000       0.0000000    
   6.2399999       0.0000000       0.0000000       0.0000000    
   6.2499999       0.0000000       0.0000000       0.0000000    
   6.2599999       0.0000000       0.0000000       0.0000000    
   6.2699999       0.0000000       0.0000000       0.0000000    
   6.2799999       0.0000000       0.0000000       0.0000000    
   6.2899999       0.0000000       0.0000000       0.0000000    
   6.2999999       0.0000000       0.0000000       0.0000000    
   6.3099999       0.0000000       0.0000000       0.0000000    
   6.3199999       0.0000000       0.0000000       0.0000000    
   6.3299999       0.0000000       0.0000000       0.0000000    
   6.3399999       0.0000000       0.0000000       0.0000000    
   6.3499999       0.0000000       0.0000000       0.0000000    
   6.3599999       0.0000000       0.0000000       0.0000000    
   6.3699999       0.0000000       0.0000000       0.0000000    
   6.3799999       0.0000000       0.0000000       0.0000000    
   6.3899999       0.0000000       0.0000000       0.0000000    
   6.3999999       0.0000000       0.0000000       0.0000000    
   6.4099999       0.0000000       0.0000000       0.0000000    
   6.4199999       0.0000000       0.0000000       0.0000000    
   6.4299999       0.0000000       0.0000000       0.0000000    
   6.4399999       0.0000000       0.0000000       0.0000000    
   6.4499999       0.0000000       0.0000000       0.0000000    
   6.4599999       0.0000000       0.0000000       0.0000000    
   6.4699999       0.0000000       0.0000000       0.0000000    
   6.4799999       0.0000000       0.0000000       0.0000000    
   6.4899999       0.0000000       0.0000000       0.0000000    
   6.4999999       0.0000000       0.0000000       0.0000000    
   6.5099999       0.0000000       0.0000000       0.0000000    
   6.5199999       0.0000000       0.0000000       0.0000000    
   6.5299999       0.0000000       0.0000000       0.0000000    
   6.5399999       0.0000000       0.0000000       0.0000000    
   6.5499999       0.0000000       0.0000000       0.0000000    
   6.5599999       0.0000000       0.0000000       0.0000000    
   6.5699999       0.0000000       0.0000000       0.0000000    
   6.5799999       0.0000000       0.0000000       0.0000000    
   6.5899999       0.0000000       0.0000000       0.0000000    
   6.5999999       0.0000000       0.0000000       0.0000000    
   6.6099999       0.0000000       0.0000000       0.0000000    
   6.6199999       0.0000000       0.0000000       0.0000000    
   6.6299999       0.0000000       0.0000000       0.0000000    
   6.6399999       0.0000000       0.0000000       0.0000000    
   6.6499999       0.0000000       0.0000000       0.0000000    
   6.6599999       0.0000000       0.0000000       0.0000000    
   6.6699999       0.0000000       0.0000000       0.0000000    
   6.6799999       0.0000000       0.0000000       0.0000000    
   6.6899999       0.0000000       0.0000000       0.0000000    
   6.6999999       0.0000000       0.0000000       0.0000000    
   6.7099999       0.0000000       0.0000000       0.0000000    
   6.7199998       0.0000000       0.0000000       0.0000000    
   6.7299998       0.0000000       0.0000000       0.0000000    
   6.7399998       0.0000000       0.0000000       0.0000000    
   6.7499998       0.0000000       0.0000000       0.0000000    
   6.7599998       0.0000000       0.0000000       0.0000000    
   6.7699998       0.0000000       0.0000000       0.0000000    
   6.7799998       0.0000000       0.0000000       0.0000000    
   6.7899998       0.0000000       0.0000000       0.0000000    
   6.7999998       0.0000000       0.0000000       0.0000000    
   6.8099998       0.0000000       0.0000000       0.0000000    
   6.8199998       0.0000000       0.0000000       0.0000000    
   6.8299998       0.0000000       0.0000000       0.0000000    
   6.8399998       0.0000000       0.0000000       0.0000000    
   6.8499998       0.0000000       0.0000000       0.0000000    
   6.8599998       0.0000000       0.0000000       0.0000000    
   6.8699998       0.0000000       0.0000000       0.0000000    
   6.8799998       0.0000000       0.0000000       0.0000000    
   6.8899998       0.0000000       0.0000000       0.0000000    
   6.8999998       0.0000000       0.0000000       0.0000000    
   6.9099998       0.0000000       0.0000000       0.0000000    
   6.9199998       0.0000000       0.0000000       0.0000000    
   6.9299998       0.0000000       0.0000000       0.0000000    
   6.9399998       0.0000000       0.0000000       0.0000000    
   6.9499998       0.0000000       0.0000000       0.0000000    
   6.9599998       0.0000000       0.0000000       0.0000000    
   6.9699998       0.0000000       0.0000000       0.0000000    
   6.9799998       0.0000000       0.0000000       0.0000000    
   6.9899998       0.0000000       0.0000000       0.0000000    
   6.9999998       0.0000000       0.0000000       0.0000000    
   7.0099998       0.0000000       0.0000000       0.0000000    
   7.0199998       0.0000000       0.0000000       0.0000000    
   7.0299998       0.0000000       0.0000000       0.0000000    
   7.0399998       0.0000000       0.0000000       0.0000000    
   7.0499998       0.0000000       0.0000000       0.0000000    
   7.0599998       0.0000000       0.0000000       0.0000000    
   7.0699998       0.0000000       0.0000000       0.0000000    
   7.0799998       0.0000000       0.0000000       0.0000000    
   7.0899998       0.0000000       0.0000000       0.0000000    
   7.0999998       0.0000000       0.0000000       0.0000000    
   7.1099998       0.0000000       0.0000000       0.0000000    
   7.1199998       0.0000000       0.0000000       0.0000000    
   7.1299998       0.0000000       0.0000000       0.0000000    
   7.1399998       0.0000000       0.0000000       0.0000000    
   7.1499998       0.0000000       0.0000000       0.0000000    
   7.1599998       0.0000000       0.0000000       0.0000000    
   7.1699998       0.0000000       0.0000000       0.0000000    
   7.1799998       0.0000000       0.0000000       0.0000000    
   7.1899998       0.0000000       0.0000000       0.0000000    
   7.1999998       0.0000000       0.0000000       0.0000000    
   7.2099998       0.0000000       0.0000000       0.0000000    
   7.2199998       0.0000000       0.0000000       0.0000000    
   7.2299998       0.0000000       0.0000000       0.0000000    
   7.2399998       0.0000000       0.0000000       0.0000000    
   7.2499998       0.0000000       0.0000000       0.0000000    
   7.2599998       0.0000000       0.0000000       0.0000000    
   7.2699998       0.0000000       0.0000000       0.0000000    
   7.2799998       0.0000000       0.0000000       0.0000000    
   7.2899998       0.0000000       0.0000000       0.0000000    
   7.2999998       0.0000000       0.0000000       0.0000000    
   7.3099998       0.0000000       0.0000000       0.0000000    
   7.3199998       0.0000000       0.0000000       0.0000000    
   7.3299998       0.0000000       0.0000000       0.0000000    
   7.3399998       0.0000000       0.0000000       0.0000000    
   7.3499998       0.0000000       0.0000000       0.0000000    
   7.3599998       0.0000000       0.0000000       0.0000000    
   7.3699998       0.0000000       0.0000000       0.0000000    
   7.3799998       0.0000000       0.0000000       0.0000000    
   7.3899998       0.0000000       0.0000000       0.0000000    
   7.3999998       0.0000000       0.0000000       0.0000000    
   7.4099998       0.0000000       0.0000000       0.0000000    
   7.4199998       0.0000000       0.0000000       0.0000000    
   7.4299998       0.0000000       0.0000000       0.0000000    
   7.4399998       0.0000000       0.0000000       0.0000000    
   7.4499998       0.0000000       0.0000000       0.0000000    
   7.4599998       0.0000000       0.0000000       0.0000000    
   7.4699998       0.0000000       0.0000000       0.0000000    
   7.4799998       0.0000000       0.0000000       0.0000000    
   7.4899998       0.0000000       0.0000000       0.0000000    
   7.4999998       0.0000000       0.0000000       0.0000000    
   7.5099998       0.0000000       0.0000000       0.0000000    
   7.5199998       0.0000000       0.0000000       0.0000000    
   7.5299998       0.0000000       0.0000000       0.0000000    
   7.5399998       0.0000000       0.0000000       0.0000000    
   7.5499998       0.0000000       0.0000000       0.0000000    
   7.5599998       0.0000000       0.0000000       0.0000000    
   7.5699998       0.0000000       0.0000000       0.0000000    
   7.5799998       0.0000000       0.0000000       0.0000000    
   7.5899998       0.0000000       0.0000000       0.0000000    
   7.5999998       0.0000000       0.0000000       0.0000000    
   7.6099998       0.0000000       0.0000000       0.0000000    
   7.6199998       0.0000000       0.0000000       0.0000000    
   7.6299998       0.0000000       0.0000000       0.0000000    
   7.6399998       0.0000000       0.0000000       0.0000000    
   7.6499998       0.0000000       0.0000000       0.0000000    
   7.6599998       0.0000000       0.0000000       0.0000000    
   7.6699998       0.0000000       0.0000000       0.0000000    
   7.6799998       0.0000000       0.0000000       0.0000000    
   7.6899998       0.0000000       0.0000000       0.0000000    
   7.6999998       0.0000000       0.0000000       0.0000000    
   7.7099998       0.0000000       0.0000000       0.0000000    
   7.7199998       0.0000000       0.0000000       0.0000000    
   7.7299998       0.0000000       0.0000000       0.0000000    
   7.7399998       0.0000000       0.0000000       0.0000000    
   7.7499998       0.0000000       0.0000000       0.0000000    
   7.7599998       0.0000000       0.0000000       0.0000000    
   7.7699998       0.0000000       0.0000000       0.0000000    
   7.7799998       0.0000000       0.0000000       0.0000000    
   7.7899998       0.0000000       0.0000000       0.0000000    
   7.7999998       0.0000000       0.0000000       0.0000000    
   7.8099998       0.0000000       0.0000000       0.0000000    
   7.8199998       0.0000000       0.0000000       0.0000000    
   7.8299998       0.0000000       0.0000000       0.0000000    
   7.8399998       0.0000000       0.0000000       0.0000000    
   7.8499998       0.0000000       0.0000000       0.0000000    
   7.8599998       0.0000000       0.0000000       0.0000000    
   7.8699998       0.0000000       0.0000000       0.0000000    
   7.8799998       0.0000000       0.0000000       0.0000000    
   7.8899998       0.0000000       0.0000000       0.0000000    
   7.8999998       0.0000000       0.0000000       0.0000000    
   7.9099998       0.0000000       0.0000000       0.0000000    
   7.9199998       0.0000000       0.0000000       0.0000000    
   7.9299998       0.0000000       0.0000000       0.0000000    
   7.9399998       0.0000000       0.0000000       0.0000000    
   7.9499998       0.0000000       0.0000000       0.0000000    
   7.9599998       0.0000000       0.0000000       0.0000000    
   7.9699998       0.0000000       0.0000000       0.0000000    
   7.9799998       0.0000000       0.0000000       0.0000000    
   7.9899998       0.0000000       0.0000000       0.0000000    
   7.9999998       0.0000000       0.0000000       0.0000000    
   8.0099998       0.0000000       0.0000000       0.0000000    
   8.0199998       0.0000000       0.0000000       0.0000000    
   8.0299998       0.0000000       0.0000000       0.0000000    
   8.0399998       0.0000000       0.0000000       0.0000000    
   8.0499998       0.0000000       0.0000000       0.0000000    
   8.0599998       0.0000000       0.0000000       0.0000000    
   8.0699998       0.0000000       0.0000000       0.0000000    
   8.0799998       0.0000000       0.0000000       0.0000000    
   8.0899998       0.0000000       0.0000000       0.0000000    
   8.0999998       0.0000000       0.0000000       0.0000000    
   8.1099998       0.0000000       0.0000000       0.0000000    
   8.1199998       0.0000000       0.0000000       0.0000000    
   8.1299998       0.0000000       0.0000000       0.0000000    
   8.1399998       0.0000000       0.0000000       0.0000000    
   8.1499998       0.0000000       0.0000000       0.0000000    
   8.1599998       0.0000000       0.0000000       0.0000000    
   8.1699998       0.0000000       0.0000000       0.0000000    
   8.1799998       0.0000000       0.0000000       0.0000000    
   8.1899998       0.0000000       0.0000000       0.0000000    
   8.1999998       0.0000000       0.0000000       0.0000000    
   8.2099998       0.0000000       0.0000000       0.0000000    
   8.2199998       0.0000000       0.0000000       0.0000000    
   8.2299998       0.0000000       0.0000000       0.0000000    
   8.2399998       0.0000000       0.0000000       0.0000000    
   8.2499998       0.0000000       0.0000000       0.0000000    
   8.2599998       0.0000000       0.0000000       0.0000000    
   8.2699998       0.0000000       0.0000000       0.0000000    
   8.2799998       0.0000000       0.0000000       0.0000000    
   8.2899998       0.0000000       0.0000000       0.0000000    
   8.2999998       0.0000000       0.0000000       0.0000000    
   8.3099998       0.0000000       0.0000000       0.0000000    
   8.3199998       0.0000000       0.0000000       0.0000000    
   8.3299998       0.0000000       0.0000000       0.0000000    
   8.3399998       0.0000000       0.0000000       0.0000000    
   8.3499998       0.0000000       0.0000000       0.0000000    
   8.3599998       0.0000000       0.0000000       0.0000000    
   8.3699998       0.0000000       0.0000000       0.0000000    
   8.3799998       0.0000000       0.0000000       0.0000000    
   8.3899998       0.0000000       0.0000000       0.0000000    
   8.3999998       0.0000000       0.0000000       0.0000000    
   8.4099998       0.0000000       0.0000000       0.0000000    
   8.4199998       0.0000000       0.0000000       0.0000000    
   8.4299998       0.0000000       0.0000000       0.0000000    
   8.4399998       0.0000000       0.0000000       0.0000000    
   8.4499998       0.0000000       0.0000000       0.0000000    
   8.4599998       0.0000000       0.0000000       0.0000000    
   8.4699998       0.0000000       0.0000000       0.0000000    
   8.4799998       0.0000000       0.0000000       0.0000000    
   8.4899998       0.0000000       0.0000000       0.0000000    
   8.4999998       0.0000000       0.0000000       0.0000000    
   8.5099998       0.0000000       0.0000000       0.0000000    
   8.5199998       0.0000000       0.0000000       0.0000000    
   8.5299998       0.0000000       0.0000000       0.0000000    
   8.5399998       0.0000000       0.0000000       0.0000000    
   8.5499998       0.0000000       0.0000000       0.0000000    
   8.5599998       0.0000000       0.0000000       0.0000000    
   8.5699998       0.0000000       0.0000000       0.0000000    
   8.5799998       0.0000000       0.0000000       0.0000000    
   8.5899998       0.0000000       0.0000000       0.0000000    
   8.5999998       0.0000000       0.0000000       0.0000000    
   8.6099998       0.0000000       0.0000000       0.0000000    
   8.6199998       0.0000000       0.0000000       0.0000000    
   8.6299998       0.0000000       0.0000000       0.0000000    
   8.6399998       0.0000000       0.0000000       0.0000000    
   8.6499998       0.0000000       0.0000000       0.0000000    
   8.6599998       0.0000000       0.0000000       0.0000000    
   8.6699998       0.0000000       0.0000000       0.0000000    
   8.6799998       0.0000000       0.0000000       0.0000000    
   8.6899998       0.0000000       0.0000000       0.0000000    
   8.6999998       0.0000000       0.0000000       0.0000000    
   8.7099998       0.0000000       0.0000000       0.0000000    
   8.7199998       0.0000000       0.0000000       0.0000000    
   8.7299998       0.0000000       0.0000000       0.0000000    
   8.7399998       0.0000000       0.0000000       0.0000000    
   8.7499998       0.0000000       0.0000000       0.0000000    
   8.7599998       0.0000000       0.0000000       0.0000000    
   8.7699998       0.0000000       0.0000000       0.0000000    
   8.7799998       0.0000000       0.0000000       0.0000000    
   8.7899998       0.0000000       0.0000000       0.0000000    
   8.7999998       0.0000000       0.0000000       0.0000000    
   8.8099998       0.0000000       0.0000000       0.0000000    
   8.8199998       0.0000000       0.0000000       0.0000000    
   8.8299998       0.0000000       0.0000000       0.0000000    
   8.8399998       0.0000000       0.0000000       0.0000000    
   8.8499998       0.0000000       0.0000000       0.0000000    
   8.8599998       0.0000000       0.0000000       0.0000000    
   8.8699998       0.0000000       0.0000000       0.0000000    
   8.8799998       0.0000000       0.0000000       0.0000000    
   8.8899998       0.0000000       0.0000000       0.0000000    
   8.8999998       0.0000000       0.0000000       0.0000000    
   8.9099998       0.0000000       0.0000000       0.0000000    
   8.9199998       0.0000000       0.0000000       0.0000000    
   8.9299998       0.0000000       0.0000000       0.0000000    
   8.9399998       0.0000000       0.0000000       0.0000000    
   8.9499998       0.0000000       0.0000000       0.0000000    
   8.9599998       0.0000000       0.0000000       0.0000000    
   8.9699998       0.0000000       0.0000000       0.0000000    
   8.9799998       0.0000000       0.0000000       0.0000000    
   8.9899998       0.0000000       0.0000000       0.0000000    
   8.9999998       0.0000000       0.0000000       0.0000000    
   9.0099998       0.0000000       0.0000000       0.0000000    
   9.0199998       0.0000000       0.0000000       0.0000000    
   9.0299998       0.0000000       0.0000000       0.0000000    
   9.0399998       0.0000000       0.0000000       0.0000000    
   9.0499998       0.0000000       0.0000000       0.0000000    
   9.0599998       0.0000000       0.0000000       0.0000000    
   9.0699998       0.0000000       0.0000000       0.0000000    
   9.0799998       0.0000000       0.0000000       0.0000000    
   9.0899998       0.0000000       0.0000000       0.0000000    
   9.0999998       0.0000000       0.0000000       0.0000000    
   9.1099998       0.0000000       0.0000000       0.0000000    
   9.1199998       0.0000000       0.0000000       0.0000000    
   9.1299998       0.0000000       0.0000000       0.0000000    
   9.1399998       0.0000000       0.0000000       0.0000000    
   9.1499998       0.0000000       0.0000000       0.0000000    
   9.1599998       0.0000000       0.0000000       0.0000000    
   9.1699998       0.0000000       0.0000000       0.0000000    
   9.1799998       0.0000000       0.0000000       0.0000000    
   9.1899998       0.0000000       0.0000000       0.0000000    
   9.1999998       0.0000000       0.0000000       0.0000000    
   9.2099998       0.0000000       0.0000000       0.0000000    
   9.2199998       0.0000000       0.0000000       0.0000000    
   9.2299998       0.0000000       0.0000000       0.0000000    
   9.2399998       0.0000000       0.0000000       0.0000000    
   9.2499998       0.0000000       0.0000000       0.0000000    
   9.2599998       0.0000000       0.0000000       0.0000000    
   9.2699998       0.0000000       0.0000000       0.0000000    
   9.2799998       0.0000000       0.0000000       0.0000000    
   9.2899998       0.0000000       0.0000000       0.0000000    
   9.2999998       0.0000000       0.0000000       0.0000000    
   9.3099998       0.0000000       0.0000000       0.0000000    
   9.3199998       0.0000000       0.0000000       0.0000000    
   9.3299998       0.0000000       0.0000000       0.0000000    
   9.3399998       0.0000000       0.0000000       0.0000000    
   9.3499998       0.0000000       0.0000000       0.0000000    
   9.3599998       0.0000000       0.0000000       0.0000000    
   9.3699998       0.0000000       0.0000000       0.0000000    
   9.3799998       0.0000000       0.0000000       0.0000000    
   9.3899998       0.0000000       0.0000000       0.0000000    
   9.3999998       0.0000000       0.0000000       0.0000000    
   9.4099998       0.0000000       0.0000000       0.0000000    
   9.4199998       0.0000000       0.0000000       0.0000000    
   9.4299998       0.0000000       0.0000000       0.0000000    
   9.4399998       0.0000000       0.0000000       0.0000000    
   9.4499998       0.0000000       0.0000000       0.0000000    
   9.4599998       0.0000000       0.0000000       0.0000000    
   9.4699998       0.0000000       0.0000000       0.0000000    
   9.4799998       0.0000000       0.0000000       0.0000000    
   9.4899998       0.0000000       0.0000000       0.0000000    
   9.4999998       0.0000000       0.0000000       0.0000000    
   9.5099998       0.0000000       0.0000000       0.0000000    
   9.5199998       0.0000000       0.0000000       0.0000000    
   9.5299998       0.0000000       0.0000000       0.0000000    
   9.5399998       0.0000000       0.0000000       0.0000000    
   9.5499998       0.0000000       0.0000000       0.0000000    
   9.5599998       0.0000000       0.0000000       0.0000000    
   9.5699998       0.0000000       0.0000000       0.0000000    
   9.5799998       0.0000000       0.0000000       0.0000000    
   9.5899998       0.0000000       0.0000000       0.0000000    
   9.5999998       0.0000000       0.0000000       0.0000000    
   9.6099998       0.0000000       0.0000000       0.0000000    
   9.6199998       0.0000000       0.0000000       0.0000000    
   9.6299998       0.0000000       0.0000000       0.0000000    
   9.6399998       0.0000000       0.0000000       0.0000000    
   9.6499998       0.0000000       0.0000000       0.0000000    
   9.6599998       0.0000000       0.0000000       0.0000000    
   9.6699998       0.0000000       0.0000000       0.0000000    
   9.6799998       0.0000000       0.0000000       0.0000000    
   9.6899998       0.0000000       0.0000000       0.0000000    
   9.6999998       0.0000000       0.0000000       0.0000000    
   9.7099998       0.0000000       0.0000000       0.0000000    
   9.7199998       0.0000000       0.0000000       0.0000000    
   9.7299998       0.0000000       0.0000000       0.0000000    
   9.7399998       0.0000000       0.0000000       0.0000000    
   9.7499998       0.0000000       0.0000000       0.0000000    
   9.7599998       0.0000000       0.0000000       0.0000000    
   9.7699998       0.0000000       0.0000000       0.0000000    
   9.7799998       0.0000000       0.0000000       0.0000000    
   9.7899998       0.0000000       0.0000000       0.0000000    
   9.7999998       0.0000000       0.0000000       0.0000000    
   9.8099998       0.0000000       0.0000000       0.0000000    
   9.8199998       0.0000000       0.0000000       0.0000000    
   9.8299998       0.0000000       0.0000000       0.0000000    
   9.8399998       0.0000000       0.0000000       0.0000000    
   9.8499998       0.0000000       0.0000000       0.0000000    
   9.8599998       0.0000000       0.0000000       0.0000000    
   9.8699998       0.0000000       0.0000000       0.0000000    
   9.8799998       0.0000000       0.0000000       0.0000000    
   9.8899998       0.0000000       0.0000000       0.0000000    
   9.8999998       0.0000000       0.0000000       0.0000000    
   9.9099998       0.0000000       0.0000000       0.0000000    
   9.9199998       0.0000000       0.0000000       0.0000000    
   9.9299998       0.0000000       0.0000000       0.0000000    
   9.9399998       0.0000000       0.0000000       0.0000000    
   9.9499998       0.0000000       0.0000000       0.0000000    
   9.9599998       0.0000000       0.0000000       0.0000000    
   9.9699998       0.0000000       0.0000000       0.0000000    
   9.9799998       0.0000000       0.0000000       0.0000000    
   9.9899998       0.0000000       0.0000000       0.0000000    
   9.9999998       0.0000000       0.0000000       0.0000000    
   10.010000       0.0000000       0.0000000       0.0000000    
   10.020000       0.0000000       0.0000000       0.0000000    
   10.030000       0.0000000       0.0000000       0.0000000    
   10.040000       0.0000000       0.0000000       0.0000000    
   10.050000       0.0000000       0.0000000       0.0000000    
   10.060000       0.0000000       0.0000000       0.0000000    
   10.070000       0.0000000       0.0000000       0.0000000    
   10.080000       0.0000000       0.0000000       0.0000000    
   10.090000       0.0000000       0.0000000       0.0000000    
   10.100000       0.0000000       0.0000000       0.0000000    
   10.110000       0.0000000       0.0000000       0.0000000    
   10.120000       0.0000000       0.0000000       0.0000000    
   10.130000       0.0000000       0.0000000       0.0000000    
   10.140000       0.0000000       0.0000000       0.0000000    
   10.150000       0.0000000       0.0000000       0.0000000    
   10.160000       0.0000000       0.0000000       0.0000000    
   10.170000       0.0000000       0.0000000       0.0000000    
   10.180000       0.0000000       0.0000000       0.0000000    
   10.190000       0.0000000       0.0000000       0.0000000    
   10.200000       0.0000000       0.0000000       0.0000000    
   10.210000       0.0000000       0.0000000       0.0000000    
   10.220000       0.0000000       0.0000000       0.0000000    
   10.230000       0.0000000       0.0000000       0.0000000    
   10.240000       0.0000000       0.0000000       0.0000000    
   10.250000       0.0000000       0.0000000       0.0000000    
   10.260000       0.0000000       0.0000000       0.0000000    
   10.270000       0.0000000       0.0000000       0.0000000    
   10.280000       0.0000000       0.0000000       0.0000000    
   10.290000       0.0000000       0.0000000       0.0000000    
   10.300000       0.0000000       0.0000000       0.0000000    
   10.310000       0.0000000       0.0000000       0.0000000    
   10.320000       0.0000000       0.0000000       0.0000000    
   10.330000       0.0000000       0.0000000       0.0000000    
   10.340000       0.0000000       0.0000000       0.0000000    
   10.350000       0.0000000       0.0000000       0.0000000    
   10.360000       0.0000000       0.0000000       0.0000000    
   10.370000       0.0000000       0.0000000       0.0000000    
   10.380000       0.0000000       0.0000000       0.0000000    
   10.390000       0.0000000       0.0000000       0.0000000    
   10.400000       0.0000000       0.0000000       0.0000000    
   10.410000       0.0000000       0.0000000       0.0000000    
   10.420000       0.0000000       0.0000000       0.0000000    
   10.430000       0.0000000       0.0000000       0.0000000    
   10.440000       0.0000000       0.0000000       0.0000000    
   10.450000       0.0000000       0.0000000       0.0000000    
   10.460000       0.0000000       0.0000000       0.0000000    
   10.470000       0.0000000       0.0000000       0.0000000    
   10.480000       0.0000000       0.0000000       0.0000000    
   10.490000       0.0000000       0.0000000       0.0000000    
   10.500000       0.0000000       0.0000000       0.0000000    
   10.510000       0.0000000       0.0000000       0.0000000    
   10.520000       0.0000000       0.0000000       0.0000000    
   10.530000       0.0000000       0.0000000       0.0000000    
   10.540000       0.0000000       0.0000000       0.0000000    
   10.550000       0.0000000       0.0000000       0.0000000    
   10.560000       0.0000000       0.0000000       0.0000000    
   10.570000       0.0000000       0.0000000       0.0000000    
   10.580000       0.0000000       0.0000000       0.0000000    
   10.590000       0.0000000       0.0000000       0.0000000    
   10.600000       0.0000000       0.0000000       0.0000000    
   10.610000       0.0000000       0.0000000       0.0000000    
   10.620000       0.0000000       0.0000000       0.0000000    
   10.630000       0.0000000       0.0000000       0.0000000    
   10.640000       0.0000000       0.0000000       0.0000000    
   10.650000       0.0000000       0.0000000       0.0000000    
   10.660000       0.0000000       0.0000000       0.0000000    
   10.670000       0.0000000       0.0000000       0.0000000    
   10.680000       0.0000000       0.0000000       0.0000000    
   10.690000       0.0000000       0.0000000       0.0000000    
   10.700000       0.0000000       0.0000000       0.0000000    
   10.710000       0.0000000       0.0000000       0.0000000    
   10.720000       0.0000000       0.0000000       0.0000000    
   10.730000       0.0000000       0.0000000       0.0000000    
   10.740000       0.0000000       0.0000000       0.0000000    
   10.750000       0.0000000       0.0000000       0.0000000    
   10.760000       0.0000000       0.0000000       0.0000000    
